mapSize(32, 20)
start{x=7,y=18}
loadBG{
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,29,33,29,43,29,29,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,44,29,0,29,29,29,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,29,33,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,42,29,44,29,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,43,29,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,29,42,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,43,29,0,29,29,29,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,29,42,29,44,29,29,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29}
}
loadFG{
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
}
loadOBJ{
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,33,0,8,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,33,0,8,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
}
loadWall{
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,9,17,20,17,17,17,32,0},
  {0,0,0,0,0,0,0,0,0,0,0,12,19,27,41,11,19,19,32,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,9,17,20,32,0},
  {0,0,0,0,0,0,0,0,41,49,49,49,57,11,20,19,27,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,41,49,49,49,57,9,20,17,25,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,27,41,11,19,20,32,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0},
