mapSize(35, 20)
start{x=3,y=17}
loadBG{
  {0,0,0,0,0,0,0,0,0,0,0,0,0,263,263,263,263,263,263,263},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,263,263,263,263,263,263,263},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,263,263,263,263,263,263,263},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,263,263,263,263,263,263,263},
  {263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,263,278,286,294,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,278,272,287,256,286,286,286,286,294,263,263,263,263,263,263,263,263,263,263},
  {263,279,287,287,287,287,287,287,287,295,263,263,263,263,263,263,263,279,287,263},
  {263,279,287,287,287,287,287,287,287,295,263,263,263,263,263,263,263,279,287,263},
  {263,279,287,287,287,287,287,287,287,295,263,263,263,263,263,263,263,279,287,263},
  {263,279,287,287,287,287,287,287,287,295,263,263,263,263,263,263,263,279,287,263},
  {263,280,270,254,288,288,288,288,270,256,286,286,286,294,263,263,263,279,287,263},
  {263,263,280,296,263,263,263,263,279,287,287,287,287,295,263,263,263,279,287,263},
  {263,263,263,263,263,263,263,263,280,288,288,270,287,295,263,263,263,279,287,263},
  {263,263,263,263,263,263,263,263,263,263,263,280,288,296,263,263,263,279,287,263},
  {263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,279,287,263},
  {263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,279,287,263},
  {263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,279,287,263},
  {263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,279,287,263},
  {263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,279,287,263},
  {263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,279,287,263},
  {263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,263,278,286,294,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,263,279,287,295,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,263,279,287,295,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,263,279,287,295,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,278,272,287,295,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,279,287,287,295,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,279,287,287,295,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263},
  {263,279,287,287,295,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263}
}
loadFG{
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
