mapSize(8, 8)
start{x=1,y=1}
loadBG{
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0}
}
loadFG{
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0}
}
loadOBJ{
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0}
}
loadWall{
  {0,0,0,0,65,73,73,53},
  {0,0,0,0,66,74,74,82},
  {0,0,0,0,66,74,74,82},
  {0,0,0,0,66,74,74,82},
  {0,0,0,0,66,74,74,82},
  {0,0,0,0,66,74,74,82},
  {0,0,0,0,66,74,74,82},
  {0,0,0,0,67,75,75,83}
}
loadCollision{
  {0,0,0,0,1,1,1,1},
  {0,0,0,0,1,1,1,1},
  {0,0,0,0,1,1,1,1},
  {0,0,0,0,1,1,1,1},
  {0,0,0,0,1,1,1,1},
  {0,0,0,0,1,1,1,1},
  {0,0,0,0,1,1,1,1},
  {0,0,0,0,1,1,1,1}
}
