mapSize(8, 8)
start{x=1,y=1}
loadBG{
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0}
}
loadFG{
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0}
}
loadOBJ{
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0}
}
loadWall{
  {0,0,0,0,37,73,73,53},
  {0,0,0,0,38,74,74,82},
  {0,0,0,0,38,74,74,82},
  {0,0,0,0,38,74,74,82},
  {0,0,0,0,38,74,74,82},
  {0,0,0,0,38,74,74,82},
  {0,0,0,0,38,74,74,82},
  {0,0,0,0,39,75,75,83}
}
loadCollision{
  {0,0,0,0,1,1,1,1},
  {0,0,0,0,1,1,1,1},
  {0,0,0,0,1,1,1,1},
  {0,0,0,0,1,1,1,1},
  {0,0,0,0,1,1,1,1},
  {0,0,0,0,1,1,1,1},
  {0,0,0,0,1,1,1,1},
  {0,0,0,0,1,1,1,1}
}
