mapSize(32, 20, 40, 50)
imageFilename("images/tiles6_gapped.png")
start{x=5,y=16}
loadTiles{
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,14,14,14,14},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,14},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,14},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,14},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,14},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,14},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,8,14,14,14},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,14},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,14},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,14},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,14},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,14},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,14},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,15,15},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {20,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66},
  {20,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66},
  {20,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66},
  {20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {20,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {20,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {20,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {20,0,0,0,8,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {20,0,0,0,9,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {20,0,0,0,0,8,14,19,0,0,0,0,0,0,0,0,0,0,0,0},
  {20,0,0,0,48,8,14,20,0,0,0,0,0,0,0,0,0,0,0,0},
  {20,0,0,0,0,8,14,20,0,0,0,0,0,0,0,0,0,0,0,0},
  {15,16,16,16,16,15,15,21,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
}
loadCollision{
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4},
  {1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4},
  {1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4},
  {1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0},
  {1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0},
  {1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0},
  {1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
  {0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
}
